category,task,question_text,question_key,hand_name,hdr_key,jewelry_name,method,votes,total_votes,vote_share,sample_id,hdr_name,pred_path,gt_path,mask_path,masked_lpips,masked_ssim,masked_psnr,hist_chi2_fg_boundary,hist_chi2_fg_fg,mask_pixels,crop_h,crop_w,source_csv
ring,identity,aged-hand_choose_aged-hand_ch-gladysiewski_gold_indoor_pool_4k: Which one do you think is more like the sample?,aged-hand_choose|indoor_pool|aged-hand_ch-gladysiewski_gold,aged-hand_choose,indoor_pool,aged-hand_ch-gladysiewski_gold,composite,2,40,0.05,aged-hand_choose|indoor_pool_4k|aged-hand_ch-gladysiewski_gold|composite,indoor_pool_4k,./his2/aged-hand_choose/indoor_pool_4k/aged-hand_ch-gladysiewski_gold_composite.png,./his2/aged-hand_choose/indoor_pool_4k/aged-hand_ch-gladysiewski_gold_gt.png,./restore2/aged-hand_choose/indoor_pool_4k/aged-hand_ch-gladysiewski_gold/indoor_pool_4k_059_mask_restored.png,0.0669016167521476,0.7938435673713684,14.637323442521916,1.079268208212529,0.6156000625153961,1150,47,94,metric_results_aged-hand_choose.csv
ring,aesthetic,aged-hand_choose_aged-hand_ch-gladysiewski_gold_indoor_pool_4k: In which picture does the jewelry look the most attractive?,aged-hand_choose|indoor_pool|aged-hand_ch-gladysiewski_gold,aged-hand_choose,indoor_pool,aged-hand_ch-gladysiewski_gold,composite,24,40,0.6,aged-hand_choose|indoor_pool_4k|aged-hand_ch-gladysiewski_gold|composite,indoor_pool_4k,./his2/aged-hand_choose/indoor_pool_4k/aged-hand_ch-gladysiewski_gold_composite.png,./his2/aged-hand_choose/indoor_pool_4k/aged-hand_ch-gladysiewski_gold_gt.png,./restore2/aged-hand_choose/indoor_pool_4k/aged-hand_ch-gladysiewski_gold/indoor_pool_4k_059_mask_restored.png,0.0669016167521476,0.7938435673713684,14.637323442521916,1.079268208212529,0.6156000625153961,1150,47,94,metric_results_aged-hand_choose.csv
ring,identity,aged-hand_choose_aged-hand_ch-gladysiewski_silver_indoor_pool_4k: Which one do you think is more like the sample?,aged-hand_choose|indoor_pool|aged-hand_ch-gladysiewski_silver,aged-hand_choose,indoor_pool,aged-hand_ch-gladysiewski_silver,diffusion,21,40,0.525,aged-hand_choose|indoor_pool_4k|aged-hand_ch-gladysiewski_silver|diffusion,indoor_pool_4k,./restore2/aged-hand_choose/indoor_pool_4k/aged-hand_ch-gladysiewski_silver/indoor_pool_4k_059_restored.png,./his2/aged-hand_choose/indoor_pool_4k/aged-hand_ch-gladysiewski_silver_gt.png,./restore2/aged-hand_choose/indoor_pool_4k/aged-hand_ch-gladysiewski_silver/indoor_pool_4k_059_mask_restored.png,0.0275345742702484,0.8329755663871765,17.725751306214352,1.041632437635433,0.3452089583954966,1150,47,94,metric_results_aged-hand_choose.csv
ring,aesthetic,aged-hand_choose_aged-hand_ch-gladysiewski_silver_indoor_pool_4k: In which picture does the jewelry look the most attractive?,aged-hand_choose|indoor_pool|aged-hand_ch-gladysiewski_silver,aged-hand_choose,indoor_pool,aged-hand_ch-gladysiewski_silver,diffusion,10,40,0.25,aged-hand_choose|indoor_pool_4k|aged-hand_ch-gladysiewski_silver|diffusion,indoor_pool_4k,./restore2/aged-hand_choose/indoor_pool_4k/aged-hand_ch-gladysiewski_silver/indoor_pool_4k_059_restored.png,./his2/aged-hand_choose/indoor_pool_4k/aged-hand_ch-gladysiewski_silver_gt.png,./restore2/aged-hand_choose/indoor_pool_4k/aged-hand_ch-gladysiewski_silver/indoor_pool_4k_059_mask_restored.png,0.0275345742702484,0.8329755663871765,17.725751306214352,1.041632437635433,0.3452089583954966,1150,47,94,metric_results_aged-hand_choose.csv
ring,identity,aged-hand_choose_aged-hand_ch-gladysiewski_silver_indoor_pool_4k: Which one do you think is more like the sample?,aged-hand_choose|indoor_pool|aged-hand_ch-gladysiewski_silver,aged-hand_choose,indoor_pool,aged-hand_ch-gladysiewski_silver,hist,17,40,0.425,aged-hand_choose|indoor_pool_4k|aged-hand_ch-gladysiewski_silver|hist,indoor_pool_4k,./his2/aged-hand_choose/indoor_pool_4k/aged-hand_ch-gladysiewski_silver_hist.png,./his2/aged-hand_choose/indoor_pool_4k/aged-hand_ch-gladysiewski_silver_gt.png,./restore2/aged-hand_choose/indoor_pool_4k/aged-hand_ch-gladysiewski_silver/indoor_pool_4k_059_mask_restored.png,0.0874038487672805,0.7350172400474548,14.700045782426503,0.868557826110318,0.9033836229589716,1150,47,94,metric_results_aged-hand_choose.csv
ring,aesthetic,aged-hand_choose_aged-hand_ch-gladysiewski_silver_indoor_pool_4k: In which picture does the jewelry look the most attractive?,aged-hand_choose|indoor_pool|aged-hand_ch-gladysiewski_silver,aged-hand_choose,indoor_pool,aged-hand_ch-gladysiewski_silver,hist,10,40,0.25,aged-hand_choose|indoor_pool_4k|aged-hand_ch-gladysiewski_silver|hist,indoor_pool_4k,./his2/aged-hand_choose/indoor_pool_4k/aged-hand_ch-gladysiewski_silver_hist.png,./his2/aged-hand_choose/indoor_pool_4k/aged-hand_ch-gladysiewski_silver_gt.png,./restore2/aged-hand_choose/indoor_pool_4k/aged-hand_ch-gladysiewski_silver/indoor_pool_4k_059_mask_restored.png,0.0874038487672805,0.7350172400474548,14.700045782426503,0.868557826110318,0.9033836229589716,1150,47,94,metric_results_aged-hand_choose.csv
ring,identity,aged-hand_choose_aged-hand_ch-gladysiewski_silver_indoor_pool_4k: Which one do you think is more like the sample?,aged-hand_choose|indoor_pool|aged-hand_ch-gladysiewski_silver,aged-hand_choose,indoor_pool,aged-hand_ch-gladysiewski_silver,composite,2,40,0.05,aged-hand_choose|indoor_pool_4k|aged-hand_ch-gladysiewski_silver|composite,indoor_pool_4k,./his2/aged-hand_choose/indoor_pool_4k/aged-hand_ch-gladysiewski_silver_composite.png,./his2/aged-hand_choose/indoor_pool_4k/aged-hand_ch-gladysiewski_silver_gt.png,./restore2/aged-hand_choose/indoor_pool_4k/aged-hand_ch-gladysiewski_silver/indoor_pool_4k_059_mask_restored.png,0.0804403573274612,0.84578937292099,14.02026352369399,1.1831447644974222,0.6601496423936579,1150,47,94,metric_results_aged-hand_choose.csv
ring,aesthetic,aged-hand_choose_aged-hand_ch-gladysiewski_silver_indoor_pool_4k: In which picture does the jewelry look the most attractive?,aged-hand_choose|indoor_pool|aged-hand_ch-gladysiewski_silver,aged-hand_choose,indoor_pool,aged-hand_ch-gladysiewski_silver,composite,20,40,0.5,aged-hand_choose|indoor_pool_4k|aged-hand_ch-gladysiewski_silver|composite,indoor_pool_4k,./his2/aged-hand_choose/indoor_pool_4k/aged-hand_ch-gladysiewski_silver_composite.png,./his2/aged-hand_choose/indoor_pool_4k/aged-hand_ch-gladysiewski_silver_gt.png,./restore2/aged-hand_choose/indoor_pool_4k/aged-hand_ch-gladysiewski_silver/indoor_pool_4k_059_mask_restored.png,0.0804403573274612,0.84578937292099,14.02026352369399,1.1831447644974222,0.6601496423936579,1150,47,94,metric_results_aged-hand_choose.csv
ring,identity,aged-hand_choose_aged-hand_silver-moon-ring_silver_indoor_pool_4k: Which one do you think is more like the sample?,aged-hand_choose|indoor_pool|aged-hand_silver-moon-ring_silver,aged-hand_choose,indoor_pool,aged-hand_silver-moon-ring_silver,diffusion,26,40,0.65,aged-hand_choose|indoor_pool_4k|aged-hand_silver-moon-ring_silver|diffusion,indoor_pool_4k,./restore2/aged-hand_choose/indoor_pool_4k/aged-hand_silver-moon-ring_silver/indoor_pool_4k_059_restored.png,./his2/aged-hand_choose/indoor_pool_4k/aged-hand_silver-moon-ring_silver_gt.png,./restore2/aged-hand_choose/indoor_pool_4k/aged-hand_silver-moon-ring_silver/indoor_pool_4k_059_mask_restored.png,0.0193911809474229,0.6940502524375916,18.60724426707976,1.0554454962083877,1.0030643562269173,876,57,92,metric_results_aged-hand_choose.csv
ring,aesthetic,aged-hand_choose_aged-hand_silver-moon-ring_silver_indoor_pool_4k: In which picture does the jewelry look the most attractive?,aged-hand_choose|indoor_pool|aged-hand_silver-moon-ring_silver,aged-hand_choose,indoor_pool,aged-hand_silver-moon-ring_silver,diffusion,8,40,0.2,aged-hand_choose|indoor_pool_4k|aged-hand_silver-moon-ring_silver|diffusion,indoor_pool_4k,./restore2/aged-hand_choose/indoor_pool_4k/aged-hand_silver-moon-ring_silver/indoor_pool_4k_059_restored.png,./his2/aged-hand_choose/indoor_pool_4k/aged-hand_silver-moon-ring_silver_gt.png,./restore2/aged-hand_choose/indoor_pool_4k/aged-hand_silver-moon-ring_silver/indoor_pool_4k_059_mask_restored.png,0.0193911809474229,0.6940502524375916,18.60724426707976,1.0554454962083877,1.0030643562269173,876,57,92,metric_results_aged-hand_choose.csv
ring,identity,aged-hand_choose_aged-hand_silver-moon-ring_silver_indoor_pool_4k: Which one do you think is more like the sample?,aged-hand_choose|indoor_pool|aged-hand_silver-moon-ring_silver,aged-hand_choose,indoor_pool,aged-hand_silver-moon-ring_silver,hist,7,40,0.175,aged-hand_choose|indoor_pool_4k|aged-hand_silver-moon-ring_silver|hist,indoor_pool_4k,./his2/aged-hand_choose/indoor_pool_4k/aged-hand_silver-moon-ring_silver_hist.png,./his2/aged-hand_choose/indoor_pool_4k/aged-hand_silver-moon-ring_silver_gt.png,./restore2/aged-hand_choose/indoor_pool_4k/aged-hand_silver-moon-ring_silver/indoor_pool_4k_059_mask_restored.png,0.0614528656005859,0.5112808346748352,10.83719088975222,1.674006184096767,1.8494820006725865,876,57,92,metric_results_aged-hand_choose.csv
ring,aesthetic,aged-hand_choose_aged-hand_silver-moon-ring_silver_indoor_pool_4k: In which picture does the jewelry look the most attractive?,aged-hand_choose|indoor_pool|aged-hand_silver-moon-ring_silver,aged-hand_choose,indoor_pool,aged-hand_silver-moon-ring_silver,hist,13,40,0.325,aged-hand_choose|indoor_pool_4k|aged-hand_silver-moon-ring_silver|hist,indoor_pool_4k,./his2/aged-hand_choose/indoor_pool_4k/aged-hand_silver-moon-ring_silver_hist.png,./his2/aged-hand_choose/indoor_pool_4k/aged-hand_silver-moon-ring_silver_gt.png,./restore2/aged-hand_choose/indoor_pool_4k/aged-hand_silver-moon-ring_silver/indoor_pool_4k_059_mask_restored.png,0.0614528656005859,0.5112808346748352,10.83719088975222,1.674006184096767,1.8494820006725865,876,57,92,metric_results_aged-hand_choose.csv
ring,identity,aged-hand_choose_aged-hand_silver-moon-ring_silver_indoor_pool_4k: Which one do you think is more like the sample?,aged-hand_choose|indoor_pool|aged-hand_silver-moon-ring_silver,aged-hand_choose,indoor_pool,aged-hand_silver-moon-ring_silver,composite,7,40,0.175,aged-hand_choose|indoor_pool_4k|aged-hand_silver-moon-ring_silver|composite,indoor_pool_4k,./his2/aged-hand_choose/indoor_pool_4k/aged-hand_silver-moon-ring_silver_composite.png,./his2/aged-hand_choose/indoor_pool_4k/aged-hand_silver-moon-ring_silver_gt.png,./restore2/aged-hand_choose/indoor_pool_4k/aged-hand_silver-moon-ring_silver/indoor_pool_4k_059_mask_restored.png,0.054414827376604,0.8087089657783508,12.659475186901869,1.4832246871043686,1.5040573479916253,876,57,92,metric_results_aged-hand_choose.csv
ring,aesthetic,aged-hand_choose_aged-hand_silver-moon-ring_silver_indoor_pool_4k: In which picture does the jewelry look the most attractive?,aged-hand_choose|indoor_pool|aged-hand_silver-moon-ring_silver,aged-hand_choose,indoor_pool,aged-hand_silver-moon-ring_silver,composite,19,40,0.475,aged-hand_choose|indoor_pool_4k|aged-hand_silver-moon-ring_silver|composite,indoor_pool_4k,./his2/aged-hand_choose/indoor_pool_4k/aged-hand_silver-moon-ring_silver_composite.png,./his2/aged-hand_choose/indoor_pool_4k/aged-hand_silver-moon-ring_silver_gt.png,./restore2/aged-hand_choose/indoor_pool_4k/aged-hand_silver-moon-ring_silver/indoor_pool_4k_059_mask_restored.png,0.054414827376604,0.8087089657783508,12.659475186901869,1.4832246871043686,1.5040573479916253,876,57,92,metric_results_aged-hand_choose.csv
ring,identity,aged-hand_choose_aged-hand_riccardoferrari-ring_silver_indoor_pool_4k: Which one do you think is more like the sample?,aged-hand_choose|indoor_pool|aged-hand_riccardoferrari-ring_silver,aged-hand_choose,indoor_pool,aged-hand_riccardoferrari-ring_silver,diffusion,19,40,0.475,aged-hand_choose|indoor_pool_4k|aged-hand_riccardoferrari-ring_silver|diffusion,indoor_pool_4k,./restore2/aged-hand_choose/indoor_pool_4k/aged-hand_riccardoferrari-ring_silver/indoor_pool_4k_059_restored.png,./his2/aged-hand_choose/indoor_pool_4k/aged-hand_riccardoferrari-ring_silver_gt.png,./restore2/aged-hand_choose/indoor_pool_4k/aged-hand_riccardoferrari-ring_silver/indoor_pool_4k_059_mask_restored.png,0.0493289344012737,0.714277982711792,16.44564867369111,0.562922050009397,0.259191071489786,2021,71,97,metric_results_aged-hand_choose.csv
ring,aesthetic,aged-hand_choose_aged-hand_riccardoferrari-ring_silver_indoor_pool_4k: In which picture does the jewelry look the most attractive?,aged-hand_choose|indoor_pool|aged-hand_riccardoferrari-ring_silver,aged-hand_choose,indoor_pool,aged-hand_riccardoferrari-ring_silver,diffusion,8,40,0.2,aged-hand_choose|indoor_pool_4k|aged-hand_riccardoferrari-ring_silver|diffusion,indoor_pool_4k,./restore2/aged-hand_choose/indoor_pool_4k/aged-hand_riccardoferrari-ring_silver/indoor_pool_4k_059_restored.png,./his2/aged-hand_choose/indoor_pool_4k/aged-hand_riccardoferrari-ring_silver_gt.png,./restore2/aged-hand_choose/indoor_pool_4k/aged-hand_riccardoferrari-ring_silver/indoor_pool_4k_059_mask_restored.png,0.0493289344012737,0.714277982711792,16.44564867369111,0.562922050009397,0.259191071489786,2021,71,97,metric_results_aged-hand_choose.csv
ring,identity,aged-hand_choose_aged-hand_riccardoferrari-ring_silver_indoor_pool_4k: Which one do you think is more like the sample?,aged-hand_choose|indoor_pool|aged-hand_riccardoferrari-ring_silver,aged-hand_choose,indoor_pool,aged-hand_riccardoferrari-ring_silver,hist,19,40,0.475,aged-hand_choose|indoor_pool_4k|aged-hand_riccardoferrari-ring_silver|hist,indoor_pool_4k,./his2/aged-hand_choose/indoor_pool_4k/aged-hand_riccardoferrari-ring_silver_hist.png,./his2/aged-hand_choose/indoor_pool_4k/aged-hand_riccardoferrari-ring_silver_gt.png,./restore2/aged-hand_choose/indoor_pool_4k/aged-hand_riccardoferrari-ring_silver/indoor_pool_4k_059_mask_restored.png,0.0551230534911155,0.6621621251106262,13.975164820940776,0.5793340404307692,0.6057973713432425,2021,71,97,metric_results_aged-hand_choose.csv
ring,aesthetic,aged-hand_choose_aged-hand_riccardoferrari-ring_silver_indoor_pool_4k: In which picture does the jewelry look the most attractive?,aged-hand_choose|indoor_pool|aged-hand_riccardoferrari-ring_silver,aged-hand_choose,indoor_pool,aged-hand_riccardoferrari-ring_silver,hist,10,40,0.25,aged-hand_choose|indoor_pool_4k|aged-hand_riccardoferrari-ring_silver|hist,indoor_pool_4k,./his2/aged-hand_choose/indoor_pool_4k/aged-hand_riccardoferrari-ring_silver_hist.png,./his2/aged-hand_choose/indoor_pool_4k/aged-hand_riccardoferrari-ring_silver_gt.png,./restore2/aged-hand_choose/indoor_pool_4k/aged-hand_riccardoferrari-ring_silver/indoor_pool_4k_059_mask_restored.png,0.0551230534911155,0.6621621251106262,13.975164820940776,0.5793340404307692,0.6057973713432425,2021,71,97,metric_results_aged-hand_choose.csv
ring,identity,aged-hand_choose_aged-hand_riccardoferrari-ring_silver_indoor_pool_4k: Which one do you think is more like the sample?,aged-hand_choose|indoor_pool|aged-hand_riccardoferrari-ring_silver,aged-hand_choose,indoor_pool,aged-hand_riccardoferrari-ring_silver,composite,2,40,0.05,aged-hand_choose|indoor_pool_4k|aged-hand_riccardoferrari-ring_silver|composite,indoor_pool_4k,./his2/aged-hand_choose/indoor_pool_4k/aged-hand_riccardoferrari-ring_silver_composite.png,./his2/aged-hand_choose/indoor_pool_4k/aged-hand_riccardoferrari-ring_silver_gt.png,./restore2/aged-hand_choose/indoor_pool_4k/aged-hand_riccardoferrari-ring_silver/indoor_pool_4k_059_mask_restored.png,0.0497915744781494,0.7601740956306458,12.738048506840428,0.7146424010683835,0.4821548223736513,2021,71,97,metric_results_aged-hand_choose.csv
ring,aesthetic,aged-hand_choose_aged-hand_riccardoferrari-ring_silver_indoor_pool_4k: In which picture does the jewelry look the most attractive?,aged-hand_choose|indoor_pool|aged-hand_riccardoferrari-ring_silver,aged-hand_choose,indoor_pool,aged-hand_riccardoferrari-ring_silver,composite,22,40,0.55,aged-hand_choose|indoor_pool_4k|aged-hand_riccardoferrari-ring_silver|composite,indoor_pool_4k,./his2/aged-hand_choose/indoor_pool_4k/aged-hand_riccardoferrari-ring_silver_composite.png,./his2/aged-hand_choose/indoor_pool_4k/aged-hand_riccardoferrari-ring_silver_gt.png,./restore2/aged-hand_choose/indoor_pool_4k/aged-hand_riccardoferrari-ring_silver/indoor_pool_4k_059_mask_restored.png,0.0497915744781494,0.7601740956306458,12.738048506840428,0.7146424010683835,0.4821548223736513,2021,71,97,metric_results_aged-hand_choose.csv
ring,identity,aged-hand_choose_aged-hand_silver-moon-ring_gold_indoor_pool_4k: Which one do you think is more like the sample?,aged-hand_choose|indoor_pool|aged-hand_silver-moon-ring_gold,aged-hand_choose,indoor_pool,aged-hand_silver-moon-ring_gold,diffusion,14,40,0.35,aged-hand_choose|indoor_pool_4k|aged-hand_silver-moon-ring_gold|diffusion,indoor_pool_4k,./restore2/aged-hand_choose/indoor_pool_4k/aged-hand_silver-moon-ring_gold/indoor_pool_4k_059_restored.png,./his2/aged-hand_choose/indoor_pool_4k/aged-hand_silver-moon-ring_gold_gt.png,./restore2/aged-hand_choose/indoor_pool_4k/aged-hand_silver-moon-ring_gold/indoor_pool_4k_059_mask_restored.png,0.0255083534866571,0.5201271772384644,17.065487675155584,0.6756420760767344,1.0882431138319282,876,57,92,metric_results_aged-hand_choose.csv
ring,aesthetic,aged-hand_choose_aged-hand_silver-moon-ring_gold_indoor_pool_4k: In which picture does the jewelry look the most attractive?,aged-hand_choose|indoor_pool|aged-hand_silver-moon-ring_gold,aged-hand_choose,indoor_pool,aged-hand_silver-moon-ring_gold,diffusion,1,40,0.025,aged-hand_choose|indoor_pool_4k|aged-hand_silver-moon-ring_gold|diffusion,indoor_pool_4k,./restore2/aged-hand_choose/indoor_pool_4k/aged-hand_silver-moon-ring_gold/indoor_pool_4k_059_restored.png,./his2/aged-hand_choose/indoor_pool_4k/aged-hand_silver-moon-ring_gold_gt.png,./restore2/aged-hand_choose/indoor_pool_4k/aged-hand_silver-moon-ring_gold/indoor_pool_4k_059_mask_restored.png,0.0255083534866571,0.5201271772384644,17.065487675155584,0.6756420760767344,1.0882431138319282,876,57,92,metric_results_aged-hand_choose.csv
